-5.05050505050505 7.803672390972127e-12
-4.94949494949495 2.586192589338961e-11
-4.848484848484849 7.426337624591417e-11
-4.747474747474747 1.9697308864477172e-10
-4.646464646464646 4.996821034315639e-10
-4.545454545454545 1.2309661352732916e-09
-4.444444444444445 2.9622210957241227e-09
-4.343434343434343 6.978831896685234e-09
-4.242424242424242 1.6111233199036208e-08
-4.141414141414141 3.645977990840653e-08
-4.040404040404041 8.089182949963866e-08
-3.9393939393939394 1.7596599156704586e-07
-3.8383838383838382 3.7531720158922387e-07
-3.7373737373737375 7.849088383691041e-07
-3.6363636363636362 1.6095090016888575e-06
-3.5353535353535355 3.2361016155080638e-06
-3.4343434343434343 6.379783756983839e-06
-3.3333333333333335 1.2332328411307041e-05
-3.2323232323232323 2.3374355174129253e-05
-3.131313131313131 4.3439987315466595e-05
-3.0303030303030303 7.915808223504012e-05
-2.929292929292929 0.00014143483132833648
-2.8282828282828283 0.00024778387267999344
-2.727272727272727 0.0004256427562143163
-2.6262626262626263 0.0007169238203246001
-2.525252525252525 0.0011840126120360105
-2.4242424242424243 0.001917322645807876
-2.323232323232323 0.0030443153030680933
-2.2222222222222223 0.004739577352887004
-2.121212121212121 0.007235110301824989
-2.0202020202020203 0.010829446333534368
-1.9191919191919191 0.015893622975307452
-1.8181818181818181 0.022871524629354933
-1.7171717171717171 0.03227177711620858
-1.6161616161616161 0.044648431139462805
-1.5151515151515151 0.06056825773549556
-1.4141414141414141 0.08056372075954495
-1.3131313131313131 0.10507260655258154
-1.2121212121212122 0.1343677524264685
-1.1111111111111112 0.16848302671115636
-1.0101010101010102 0.20714421785249884
-0.9090909090909091 0.24971523003025436
-0.8080808080808081 0.29517039902979864
-0.7070707070707071 0.3421024074721704
-0.6060606060606061 0.38877203221363144
-0.5050505050505051 0.43320100484267987
-0.40404040404040403 0.4733032124505302
-0.30303030303030304 0.5070432496481876
-0.20202020202020202 0.5326060735703196
-0.10101010101010101 0.5485582869261116
0.0 0.5539811686190854
0.10101010101010101 0.5485582869261115
0.20202020202020202 0.5326060735703201
0.30303030303030304 0.5070432496481878
0.40404040404040403 0.47330321245053014
0.5050505050505051 0.43320100484268004
0.6060606060606061 0.38877203221363144
0.7070707070707071 0.34210240747217036
0.8080808080808081 0.2951703990297987
0.9090909090909091 0.24971523003025425
1.0101010101010102 0.20714421785249879
1.1111111111111112 0.16848302671115634
1.2121212121212122 0.1343677524264685
1.3131313131313131 0.1050726065525816
1.4141414141414141 0.08056372075954502
1.5151515151515151 0.06056825773549559
1.6161616161616161 0.044648431139462784
1.7171717171717171 0.03227177711620856
1.8181818181818181 0.022871524629354937
1.9191919191919191 0.015893622975307452
2.0202020202020203 0.010829446333534365
2.121212121212121 0.00723511030182498
2.2222222222222223 0.004739577352887004
2.323232323232323 0.0030443153030680907
2.4242424242424243 0.0019173226458078735
2.525252525252525 0.00118401261203601
2.6262626262626263 0.0007169238203245998
2.727272727272727 0.0004256427562143156
2.8282828282828283 0.0002477838726799931
2.929292929292929 0.00014143483132833632
3.0303030303030303 7.915808223503995e-05
3.131313131313131 4.3439987315466554e-05
3.2323232323232323 2.3374355174129226e-05
3.3333333333333335 1.2332328411307023e-05
3.4343434343434343 6.379783756983835e-06
3.5353535353535355 3.2361016155080574e-06
3.6363636363636362 1.6095090016888552e-06
3.7373737373737375 7.849088383691034e-07
3.8383838383838382 3.7531720158922334e-07
3.9393939393939394 1.7596599156704573e-07
4.040404040404041 8.089182949963858e-08
4.141414141414141 3.645977990840647e-08
4.242424242424242 1.6111233199036192e-08
4.343434343434343 6.978831896685225e-09
4.444444444444445 2.9622210957241165e-09
4.545454545454545 1.2309661352732903e-09
4.646464646464646 4.996821034315629e-10
4.747474747474747 1.969730886447714e-10
4.848484848484849 7.426337624591412e-11
4.94949494949495 2.5861925893389565e-11
5.05050505050505 7.803672390972117e-12
